41188,Nov,"7,",2017,11:26:56,PM,(UTC),3,QjZwEK2acwDs7A5R6oUU1zf9KnjNV67X7F,1559,,
41187,Nov,"7,",2017,11:25:04,PM,(UTC),5,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,2157,,
41186,Nov,"7,",2017,11:23:28,PM,(UTC),9,QUW9nbR3bMHsgJC7UbADH66KLUAKxUn7TT,4358,,
41185,Nov,"7,",2017,11:12:48,PM,(UTC),2,QegL1wxBwVQHDJK2EQr4iasLHwHmtiL4Tc,927,,
41184,Nov,"7,",2017,11:11:44,PM,(UTC),2,QiJd8pQ68GNMZrwAQpuNjjvbqjnwTHB3fW,926,,
41183,Nov,"7,",2017,11:11:28,PM,(UTC),2,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,926,,
41182,Nov,"7,",2017,11:08:48,PM,(UTC),4,QS9smA5u4hcEir9dUqbfhkELMbnPYpQWia,4340,,
41181,Nov,"7,",2017,11:05:04,PM,(UTC),2,QRhxJqaT8AgTJReKfNWqFNqRvwnkX1dnNr,927,,
41180,Nov,"7,",2017,11:01:52,PM,(UTC),4,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,1819,,
41179,Nov,"7,",2017,11:00:16,PM,(UTC),2,QZLUHhHhUQFZGgfZBTEyPdc1bnmCeHtwqK,926,,
41178,Nov,"7,",2017,10:58:40,PM,(UTC),3,Qjui5EuxpkS68ppUbgJAYKs5KdawTMkpbx,1153,,
41177,Nov,"7,",2017,10:57:04,PM,(UTC),3,QYogDGdLRRvQvsTvdemw6cJB8MUAhYQVhW,1153,,
41176,Nov,"7,",2017,10:54:08,PM,(UTC),2,QWcRSaFeJjf6q4cnVPi2pYP3rNvwTVbvWz,927,,
41175,Nov,"7,",2017,10:53:20,PM,(UTC),12,QgMp4P4UTcae5ynbovFoP3LKZbqziksPVC,3660,,
41174,Nov,"7,",2017,10:43:44,PM,(UTC),2,QX3S7HaYCKZ2sGZMkfjziWeQtWPQdnpijN,927,,
41173,Nov,"7,",2017,10:41:36,PM,(UTC),2,Qa9ELozePnhC85N7jBrzLaHZmA7FxE82Av,927,,
41172,Nov,"7,",2017,10:41:04,PM,(UTC),4,QjHVMg32PtgkGTVQAb1EgnothX13SFugRF,1492,,
41171,Nov,"7,",2017,10:38:24,PM,(UTC),2,QS9smA5u4hcEir9dUqbfhkELMbnPYpQWia,927,,
41170,Nov,"7,",2017,10:37:20,PM,(UTC),2,QR8AiNKvMuXRmYcekVLXHPnfpKwh787y9b,927,,
41169,Nov,"7,",2017,10:36:32,PM,(UTC),2,Qfd3NSSSJUAQavLVmuBvtrxmQjwRPfDxfB,927,,
41168,Nov,"7,",2017,10:33:52,PM,(UTC),10,QNJRDF8FdKSJor8QXBR15V6EMgAKxxCYDT,7337,,
41167,Nov,"7,",2017,10:17:52,PM,(UTC),2,Qgxifpi14X5QGDBpBsZyDdVDvmXZyhySuw,927,,
41166,Nov,"7,",2017,10:16:32,PM,(UTC),2,QNAAAZ35XiK5r5GtR4B1Eo51cfSxxXkira,2289,,
41165,Nov,"7,",2017,10:16:00,PM,(UTC),2,QWJvwWENki3PUB6yifwd51UtpDsHhqtR2T,927,,
41164,Nov,"7,",2017,10:14:56,PM,(UTC),2,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,3470,,
41163,Nov,"7,",2017,10:12:48,PM,(UTC),2,QTtTGFhzWdASTrKoBV2vLhsiw9KzVVafKw,1106,,
41162,Nov,"7,",2017,10:12:32,PM,(UTC),3,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,1744,,
41161,Nov,"7,",2017,10:07:44,PM,(UTC),3,QQr3S2Q8gLoatsmN3hQ1a2v2uM9YpU9Myk,3070,,
41160,Nov,"7,",2017,10:06:40,PM,(UTC),2,QbxiVdVSG9FGPpnwNMdrNM6AHqG4jnL3Y5,3568,,
41159,Nov,"7,",2017,10:06:08,PM,(UTC),3,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,1152,,
41158,Nov,"7,",2017,10:05:20,PM,(UTC),2,QPT4oHxroNBY8zDGYmA8CYpr6rbB56G3Ne,928,,
41157,Nov,"7,",2017,10:04:48,PM,(UTC),13,Qdsbv5coEEj7tDAFNdMuYJA2m9FD68QnXr,5819,,
41156,Nov,"7,",2017,9:51:44,PM,(UTC),2,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,927,,
41155,Nov,"7,",2017,9:51:28,PM,(UTC),2,QRFhh8Wuwtgk2pA33xhpLrQmw73ex4Vtvp,926,,
41154,Nov,"7,",2017,9:50:08,PM,(UTC),2,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,927,,
41153,Nov,"7,",2017,9:49:52,PM,(UTC),4,QWcRSaFeJjf6q4cnVPi2pYP3rNvwTVbvWz,1638,,
41152,Nov,"7,",2017,9:46:24,PM,(UTC),2,Qgvam1oSdqfTe1raA4jagBTUGLR9FiVYMs,926,,
41151,Nov,"7,",2017,9:45:52,PM,(UTC),2,QRBH1eKigdCS8JtRan2rzi2bvGz7tXvWEa,927,,
41150,Nov,"7,",2017,9:42:40,PM,(UTC),4,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,1673,,
41149,Nov,"7,",2017,9:35:44,PM,(UTC),3,QT2QSPGQX7H6NsmvBeisDEDXvUXqGCpBjx,1186,,
41148,Nov,"7,",2017,9:34:56,PM,(UTC),2,QLi3BUP7G26aUJ3KUH3Z81TN29wDw8FeMx,927,,
41147,Nov,"7,",2017,9:34:40,PM,(UTC),3,QYdqMjp6jSxRiQNcYZWRVuyCXDzLxb2Psb,1152,,
41146,Nov,"7,",2017,9:30:24,PM,(UTC),2,QdCUfeVhRetRZXMoDYFCx1PMobTPTfsvqs,927,,
41145,Nov,"7,",2017,9:30:08,PM,(UTC),4,QWziFRx4i4z6B2zcvg4G4LtqPoVjPdnavL,2885,,
41144,Nov,"7,",2017,9:28:16,PM,(UTC),2,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,928,,
41143,Nov,"7,",2017,9:27:44,PM,(UTC),4,QWV96Zkjab6deW6pmv94G12K2UVLN88xBz,1379,,
41142,Nov,"7,",2017,9:24:16,PM,(UTC),4,QRFhh8Wuwtgk2pA33xhpLrQmw73ex4Vtvp,1639,,
41141,Nov,"7,",2017,9:21:36,PM,(UTC),2,QNRDfiUmTVuw2bWV63Xf1i1WoxVRCBE9SN,926,,
41140,Nov,"7,",2017,9:20:32,PM,(UTC),2,QYWiKdrGH24tsum2LvdhhCqZRZD7jeHMPT,882,,
41139,Nov,"7,",2017,9:18:56,PM,(UTC),5,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,1900,,
41138,Nov,"7,",2017,9:16:00,PM,(UTC),4,QZQV4e5kDmpoeqJAPSFAh3R4Gz3a6hpB72,1378,,
41137,Nov,"7,",2017,9:14:24,PM,(UTC),3,QdckFUn99jdhzJFJCexC24MHzMCFA1tA66,1153,,
41136,Nov,"7,",2017,9:12:00,PM,(UTC),4,QWHktyivx7FXHREJgsfeH8hFgbGaLDFKe2,1674,,
41135,Nov,"7,",2017,9:10:40,PM,(UTC),4,QNdFi8Wy4iFHrKZNr2v6g163ce3Tz1rYN9,1528,,
41134,Nov,"7,",2017,9:08:16,PM,(UTC),3,Qjdyh3nYW8ddoBZpunzpo5JmQBW2GkZws1,1152,,
41133,Nov,"7,",2017,9:06:40,PM,(UTC),5,QPfyzoRjDvtik4rQXEVx2ZigSFrvx8aWEH,1604,,
41132,Nov,"7,",2017,9:05:36,PM,(UTC),4,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,1378,,
41131,Nov,"7,",2017,9:02:24,PM,(UTC),3,Qjer1p6F1ufvvz1Kt9ZLQjqGZCYM3d3zky,1889,,
41130,Nov,"7,",2017,9:00:48,PM,(UTC),5,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,2972,,
41129,Nov,"7,",2017,8:59:12,PM,(UTC),5,QcTBUCAbHPqVL7M72QqDQV6Vb6pe64S9cx,17710,,
41128,Nov,"7,",2017,8:58:56,PM,(UTC),10,QbgTVbfjMLBmvYpcHvcuqobAMfNLadByYK,3616,,
41127,Nov,"7,",2017,8:49:20,PM,(UTC),11,QW74sidkkF52yiBWptyFxcZq7vuU5yhdGu,4578,,
41126,Nov,"7,",2017,8:41:04,PM,(UTC),3,QcTBUCAbHPqVL7M72QqDQV6Vb6pe64S9cx,1299,,
41125,Nov,"7,",2017,8:40:32,PM,(UTC),2,QWXrw3J8KnHu16EXEHXf8w24Q2kTagHAH4,927,,
41124,Nov,"7,",2017,8:40:00,PM,(UTC),3,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,1154,,
41123,Nov,"7,",2017,8:39:44,PM,(UTC),2,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,2288,,
41122,Nov,"7,",2017,8:38:08,PM,(UTC),2,QbWuuPHV1dvuSCay8Kwu4FLsXR2BeKiTHt,927,,
41121,Nov,"7,",2017,8:37:52,PM,(UTC),6,QRFhh8Wuwtgk2pA33xhpLrQmw73ex4Vtvp,2272,,
41120,Nov,"7,",2017,8:32:00,PM,(UTC),4,QN35GNbDzzMAHLWBvej9vGucFLpZMoVz6N,1674,,
41119,Nov,"7,",2017,8:30:56,PM,(UTC),5,QN5BGW5hkqgXPmUCvyDhHcaZKgFXK4vrDb,2340,,
41118,Nov,"7,",2017,8:28:00,PM,(UTC),2,QVQMpSSdaBCxGcJpf4fjbqA7jqfXcKfjSQ,927,,
41117,Nov,"7,",2017,8:27:28,PM,(UTC),8,QabQJjhyuoBZRQeRVbsXnGtWAGj6aSSU56,3900,,
41116,Nov,"7,",2017,8:19:12,PM,(UTC),2,QZbR1Twfbv1MTkKnLTTNpYpVdgC47d7iLg,927,,
41115,Nov,"7,",2017,8:18:40,PM,(UTC),6,QjdBfN3FRAQP6hVxhH7pXm9sJwj73FxerU,1828,,
41114,Nov,"7,",2017,8:17:52,PM,(UTC),2,Qfd3NSSSJUAQavLVmuBvtrxmQjwRPfDxfB,927,,
41113,Nov,"7,",2017,8:17:36,PM,(UTC),6,QatgCdpaFrMdMzrnJ4XCVNPBMFKxU9pDPQ,1975,,
41112,Nov,"7,",2017,8:15:28,PM,(UTC),4,Qg4VjNySihU6FmGwRhZWcMdAqwihvvBi3K,1410,,
41111,Nov,"7,",2017,8:11:12,PM,(UTC),2,Qbuts8ktf6cMbNrevAyheUU8gGYruSNodN,928,,
41110,Nov,"7,",2017,8:10:56,PM,(UTC),3,QcTBUCAbHPqVL7M72QqDQV6Vb6pe64S9cx,1151,,
41109,Nov,"7,",2017,8:08:16,PM,(UTC),11,QLyBPHEFP1cubS4WhZLkq5e1s6AC4HEmVN,3842,,
41108,Nov,"7,",2017,7:51:28,PM,(UTC),4,QiEDmNCTSsUP7W3Nvd7LenaqQzmMqDP4tb,4215,,
41107,Nov,"7,",2017,7:49:04,PM,(UTC),5,QN23L7M65jxX3N1suBT3k3y6WVxd96B3P5,1605,,
41106,Nov,"7,",2017,7:47:12,PM,(UTC),2,QWMqp6pGVeMt5nV2UXqe4EbjfRm2rhBN1L,926,,
41105,Nov,"7,",2017,7:46:56,PM,(UTC),2,QVYJiUhXovv9wYksm4eV4Um9XNAQH7LUBL,926,,
41104,Nov,"7,",2017,7:46:40,PM,(UTC),3,QXwBf88jS7C3Q6o15inQtt1VwYZ5ucts2y,1334,,
41103,Nov,"7,",2017,7:45:52,PM,(UTC),2,QWY6fC3gNXn2xXmQA74Sw9TQ39dFLzbCMw,961,,
41102,Nov,"7,",2017,7:45:04,PM,(UTC),6,Qfwsvq2nf1BvXuSKobjZMKErxdxxGuie6W,2975,,
41101,Nov,"7,",2017,7:36:16,PM,(UTC),2,QgXQxSBRgJ1LcSrSAJkpv8uvH39Xp1U2wg,6413,,
41100,Nov,"7,",2017,7:36:00,PM,(UTC),3,QR8Mgh6JNb61Jtx7NLMrUTyJYoFkqYfiXK,1153,,
41099,Nov,"7,",2017,7:33:52,PM,(UTC),2,QSYiNDZJ5ZjhvqySmKVM4MgzDeoT8nkzCf,926,,
41098,Nov,"7,",2017,7:33:20,PM,(UTC),2,QNump9a1Bb5LcCnCbzaTs7TnSF1DFy6c6D,962,,
41097,Nov,"7,",2017,7:32:48,PM,(UTC),10,QhzgLgC9DYxn9sTXWfcsFdKbFbbx2DKDL4,3763,,
41096,Nov,"7,",2017,7:27:12,PM,(UTC),2,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,926,,
41095,Nov,"7,",2017,7:26:56,PM,(UTC),9,QdF1JDTkrBQPEL92gqpARcjoeTiWK9YA5W,4540,,
41094,Nov,"7,",2017,7:14:40,PM,(UTC),3,QgVZJUDYASaaKqEmz2sy2pyaq3nrDiH3pu,1152,,
41093,Nov,"7,",2017,7:10:24,PM,(UTC),3,QdNAoXMEhGXkdFYp12aCeyW7mR7j34Hq1e,1153,,
41092,Nov,"7,",2017,7:09:52,PM,(UTC),7,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,2168,,
41091,Nov,"7,",2017,7:02:24,PM,(UTC),5,QcTBUCAbHPqVL7M72QqDQV6Vb6pe64S9cx,1752,,
41090,Nov,"7,",2017,7:00:16,PM,(UTC),4,QegL1wxBwVQHDJK2EQr4iasLHwHmtiL4Tc,1968,,
41089,Nov,"7,",2017,6:58:56,PM,(UTC),3,QiwBBckMcTwDbw462K5DDkq7VBwdZmDF32,1186,,
41088,Nov,"7,",2017,6:56:48,PM,(UTC),3,QeqqrLJqi96gTgu7sdDExgVhKjrvAzBCZ5,1153,,
41087,Nov,"7,",2017,6:56:00,PM,(UTC),2,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,960,,
41086,Nov,"7,",2017,6:55:44,PM,(UTC),3,QaReVmna4p3gR2F1kGoaMi9EcMgzeDxLJB,1150,,
41085,Nov,"7,",2017,6:54:08,PM,(UTC),2,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,2288,,
41084,Nov,"7,",2017,6:53:04,PM,(UTC),3,QNJRDF8FdKSJor8QXBR15V6EMgAKxxCYDT,1154,,
41083,Nov,"7,",2017,6:52:32,PM,(UTC),2,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,927,,
41082,Nov,"7,",2017,6:51:28,PM,(UTC),4,QS2LXLscB9aN1SRAiDQf19o2Jso6AUBeut,1526,,
41081,Nov,"7,",2017,6:49:36,PM,(UTC),3,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,1153,,
41080,Nov,"7,",2017,6:45:20,PM,(UTC),7,QWHktyivx7FXHREJgsfeH8hFgbGaLDFKe2,3201,,
41079,Nov,"7,",2017,6:43:44,PM,(UTC),4,QSUhKLFXhMbviNhHRV6ieEENj4KoUvCXCe,1379,,
41078,Nov,"7,",2017,6:42:24,PM,(UTC),3,Qew4e5LmCuyqs9KsTqpFS8y5S8nZBWqk6E,1447,,
41077,Nov,"7,",2017,6:41:36,PM,(UTC),2,QVz8z9yvqpxcrCVQQ5wKWdi2By9ayrpeBY,926,,
41076,Nov,"7,",2017,6:41:04,PM,(UTC),3,QUnDWUwzvq4ux8wjWSozX6hvpa5SfffQ78,1151,,
41075,Nov,"7,",2017,6:39:44,PM,(UTC),4,QdF1JDTkrBQPEL92gqpARcjoeTiWK9YA5W,1526,,
41074,Nov,"7,",2017,6:38:08,PM,(UTC),3,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,2514,,
41073,Nov,"7,",2017,6:36:16,PM,(UTC),4,Qcx72g4CpTPe9Mb2DDAsAH6Xpj7Gk5EFXv,1377,,
41072,Nov,"7,",2017,6:34:40,PM,(UTC),4,QRFhh8Wuwtgk2pA33xhpLrQmw73ex4Vtvp,2263,,
41071,Nov,"7,",2017,6:33:20,PM,(UTC),3,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,1152,,
41070,Nov,"7,",2017,6:30:40,PM,(UTC),2,QcTBUCAbHPqVL7M72QqDQV6Vb6pe64S9cx,927,,
41069,Nov,"7,",2017,6:30:08,PM,(UTC),4,QYSPXjA9wkegxHbGkL36gbbgYrrg6r4isg,4063,,
41068,Nov,"7,",2017,6:24:16,PM,(UTC),6,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,2125,,
41067,Nov,"7,",2017,6:19:44,PM,(UTC),6,Qgvam1oSdqfTe1raA4jagBTUGLR9FiVYMs,2862,,
41066,Nov,"7,",2017,6:11:28,PM,(UTC),6,QdCjoJNZKDfDaDegJXMtytUhUoyy8JHfPZ,2600,,
41065,Nov,"7,",2017,6:08:48,PM,(UTC),4,QijUFEBqFeVjwSmz4Ej7nfzcQZTeMqrLD5,1482,,
41064,Nov,"7,",2017,6:08:00,PM,(UTC),2,QUko2kZQpvm1b6noLo5GV5NHPupVpp7Zgz,926,,
41063,Nov,"7,",2017,6:07:12,PM,(UTC),8,QdxKyQ4Znw7Y7xmNsuTECYpToJU4cEjPT6,3641,,
41062,Nov,"7,",2017,6:05:36,PM,(UTC),5,QQr3S2Q8gLoatsmN3hQ1a2v2uM9YpU9Myk,2342,,
41061,Nov,"7,",2017,5:59:28,PM,(UTC),2,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,927,,
41060,Nov,"7,",2017,5:58:56,PM,(UTC),2,QgKPdqbfhYhvcV9u2mmWmKn8y5Rw8UMa6a,928,,
41059,Nov,"7,",2017,5:58:08,PM,(UTC),2,QY5S2XcoHaacVGeaChdByG3T3ZLAo4cwLG,928,,
41058,Nov,"7,",2017,5:57:52,PM,(UTC),5,QQr3S2Q8gLoatsmN3hQ1a2v2uM9YpU9Myk,1752,,
41057,Nov,"7,",2017,5:56:00,PM,(UTC),3,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,1153,,
41056,Nov,"7,",2017,5:53:20,PM,(UTC),3,QPoYArMFTT35Nyo5z5K68tfjZLjqcbDxhF,1154,,
41055,Nov,"7,",2017,5:53:04,PM,(UTC),12,QRFhh8Wuwtgk2pA33xhpLrQmw73ex4Vtvp,6385,,
41054,Nov,"7,",2017,5:47:44,PM,(UTC),4,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,3770,,
41053,Nov,"7,",2017,5:44:32,PM,(UTC),3,QUCdCEtipj16vMLPnGWDHUv1LeMzkizzdQ,1154,,
41052,Nov,"7,",2017,5:44:16,PM,(UTC),4,Qc3dBsG9n7i4Z537s6E815rApdhaZuQVVp,4068,,
41051,Nov,"7,",2017,5:42:40,PM,(UTC),4,QSPQhhRYvnSikeRMsUiG8BwRNxPWrTw36Q,1525,,
41050,Nov,"7,",2017,5:40:32,PM,(UTC),2,QLqHKgdMFyJe8mFW42bz9P6hBjqnBhbM75,926,,
41049,Nov,"7,",2017,5:40:00,PM,(UTC),13,QM9khSVL5op5ZA2ZmwwFZ9SULzDqgUDDxn,5181,,
41048,Nov,"7,",2017,5:28:32,PM,(UTC),2,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,926,,
41047,Nov,"7,",2017,5:26:24,PM,(UTC),5,QSebduZjyyjVyX9TzbYELuMbeL6qwo94qt,1718,,
41046,Nov,"7,",2017,5:24:32,PM,(UTC),2,QSAjSdRgy3nh6z9oir7xdnYJJRCee3RKEw,927,,
41045,Nov,"7,",2017,5:24:00,PM,(UTC),4,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,1377,,
41044,Nov,"7,",2017,5:23:12,PM,(UTC),3,QNbKAqD7RCjqdR3wq77XvhVYovn8L3beA7,2186,,
41043,Nov,"7,",2017,5:22:24,PM,(UTC),5,QaReVmna4p3gR2F1kGoaMi9EcMgzeDxLJB,4112,,
41042,Nov,"7,",2017,5:19:12,PM,(UTC),6,QijaEEFmZBrEAwevQ71k82mCVFheHMKAGZ,17162,,
41041,Nov,"7,",2017,5:15:44,PM,(UTC),5,QLiTwWgjf94wENHvpQJTCN3XHLxBBAXzCa,1603,,
41040,Nov,"7,",2017,5:13:36,PM,(UTC),10,QRCRpr3KieQT7BxgMY3JiaSdsW9zMbLJuw,4319,,
41039,Nov,"7,",2017,5:06:56,PM,(UTC),6,QNdFi8Wy4iFHrKZNr2v6g163ce3Tz1rYN9,2416,,
41038,Nov,"7,",2017,5:04:16,PM,(UTC),5,QikFYmTxm6kXz6mhmJ6SpRcnRobyLwQaJ1,1507,,
41037,Nov,"7,",2017,5:01:52,PM,(UTC),4,QRFhh8Wuwtgk2pA33xhpLrQmw73ex4Vtvp,1526,,
41036,Nov,"7,",2017,5:01:36,PM,(UTC),4,QR8AiNKvMuXRmYcekVLXHPnfpKwh787y9b,1378,,
41035,Nov,"7,",2017,5:00:32,PM,(UTC),5,Qd97mqHA5P2Y3xxnEto7xLci6zwa6UTTaF,1783,,
41034,Nov,"7,",2017,4:57:52,PM,(UTC),5,QivGkDRxK5pbnCMmMCdPCLwdq6putQkMCs,1750,,
41033,Nov,"7,",2017,4:56:32,PM,(UTC),6,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,2324,,
41032,Nov,"7,",2017,4:56:00,PM,(UTC),9,QdRV4mpncsBqhiJjNokjthMpZMUYMxWQdS,2797,,
41031,Nov,"7,",2017,4:50:24,PM,(UTC),3,QcTBUCAbHPqVL7M72QqDQV6Vb6pe64S9cx,1448,,
41030,Nov,"7,",2017,4:49:36,PM,(UTC),4,QWcRSaFeJjf6q4cnVPi2pYP3rNvwTVbvWz,1377,,
41029,Nov,"7,",2017,4:46:08,PM,(UTC),4,QcTBUCAbHPqVL7M72QqDQV6Vb6pe64S9cx,1672,,
41028,Nov,"7,",2017,4:45:52,PM,(UTC),2,QTRPPztGZBmfCy3iAZ7PoPXVgVF9u7U7Ze,927,,
41027,Nov,"7,",2017,4:45:04,PM,(UTC),9,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,3392,,
41026,Nov,"7,",2017,4:38:56,PM,(UTC),4,QTAnGnNKj3jdTUbjJmL3g8nFkxkZtzxUxY,1966,,
41025,Nov,"7,",2017,4:36:48,PM,(UTC),18,QPYzDSwQ7VLZQUoADYL641vZ9E6DV9GxzX,11529,,
41024,Nov,"7,",2017,4:28:00,PM,(UTC),3,QcTBUCAbHPqVL7M72QqDQV6Vb6pe64S9cx,1152,,
41023,Nov,"7,",2017,4:26:08,PM,(UTC),4,QbMztMHnsS7bVgYtFaG4cCxQkvHYYtnrJb,1525,,
41022,Nov,"7,",2017,4:24:00,PM,(UTC),7,QVi4s51xtYHtFJ9irhaoxWRuwjpeDtLotW,2942,,
41021,Nov,"7,",2017,4:19:28,PM,(UTC),2,QdvN8m7snGTMtvJgE6GEeseL8RRJh2VKv8,928,,
41020,Nov,"7,",2017,4:18:56,PM,(UTC),5,QYwXPR8QHKqcZZwYxmUPEEobSkX4tFotCY,2487,,
41019,Nov,"7,",2017,4:18:08,PM,(UTC),2,QVgyu3LLGj35gAJ2i8wvaYqeFihShtXoCW,927,,
41018,Nov,"7,",2017,4:16:48,PM,(UTC),4,QRFhh8Wuwtgk2pA33xhpLrQmw73ex4Vtvp,3413,,
41017,Nov,"7,",2017,4:14:40,PM,(UTC),5,QaquH86sg4mkDQN8tzaWpicXdUXgh1TFQa,1899,,
41016,Nov,"7,",2017,4:11:44,PM,(UTC),3,QQujfYYrEd3G3bwjZWiBRzyxYwmvK3fyRy,1153,,
41015,Nov,"7,",2017,4:11:28,PM,(UTC),7,QZt1BXGkgy6jf4S5mYzcp8VSWJEURAw9Cb,2088,,
41014,Nov,"7,",2017,4:09:36,PM,(UTC),8,QcTBUCAbHPqVL7M72QqDQV6Vb6pe64S9cx,4053,,
41013,Nov,"7,",2017,4:04:32,PM,(UTC),3,QUW9nbR3bMHsgJC7UbADH66KLUAKxUn7TT,1153,,
41012,Nov,"7,",2017,4:03:28,PM,(UTC),3,QSAjSdRgy3nh6z9oir7xdnYJJRCee3RKEw,1153,,
41011,Nov,"7,",2017,4:02:56,PM,(UTC),4,QVX99nVujU4kYZgxynRUeLadckjTc5ZrXm,3112,,
41010,Nov,"7,",2017,4:02:24,PM,(UTC),2,QVZnSrMwKp6AL4FjUPPnfFgsma6j1DXQXu,1256,,
41009,Nov,"7,",2017,4:01:36,PM,(UTC),7,QRyRWq27vRWscgbysaSthZc3qigPKC69HH,3854,,
41008,Nov,"7,",2017,4:00:00,PM,(UTC),8,QS7KPqrqp8TPwq8aavs3oKmooqfu45woa4,3609,,
41007,Nov,"7,",2017,3:56:32,PM,(UTC),7,QZ8cV8K5Yxs9sgUvM4XxzY7vxjwoDD9z1n,2466,,
41006,Nov,"7,",2017,3:50:08,PM,(UTC),3,QSPQhhRYvnSikeRMsUiG8BwRNxPWrTw36Q,1153,,
41005,Nov,"7,",2017,3:47:28,PM,(UTC),3,QWsMxbyFeraJgf1tsBnjdipN9vpRQwBcPN,1300,,
41004,Nov,"7,",2017,3:46:24,PM,(UTC),7,QS9smA5u4hcEir9dUqbfhkELMbnPYpQWia,16088,,
41003,Nov,"7,",2017,3:42:56,PM,(UTC),5,QRhxJqaT8AgTJReKfNWqFNqRvwnkX1dnNr,2193,,
41002,Nov,"7,",2017,3:41:20,PM,(UTC),3,QfBAPNKrABgBQakd57Nd6vpp5cPPEFQsCz,1448,,
41001,Nov,"7,",2017,3:40:16,PM,(UTC),4,QZPQxHxrZbB9bfstE6PScpzo6MkKiMgJgy,3182,,
